|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
|   7.92171234 |  52.83955844 |  5.59 | I/239/hip_main |  84 |   526.52 |  279.028 |     9126.74 | 7.87977725241 | 52.8456374377 |   1.2663580777 |         25408.4871271 |              407.34250579 | 8.75472205013 |  0.0173944484207 | 38.8867267473 |
|   9.03453140 |  54.16845384 |  5.08 | I/239/hip_main |  49 |  471.305 |  287.118 |     17988.8 | 8.99693088619 | 54.1839649711 |  1.29277139023 |         45060.7274074 |             433.295258922 | 9.37677052798 |  0.0104331506165 | 38.6721918748 |
|   9.19362920 |  44.48850971 |  5.14 | I/239/hip_main |  47 |  814.453 |  407.969 |     19042.5 | 9.18266673477 | 44.4651661428 |   1.0951248821 |         40883.5698622 |             425.512643343 | 9.27114705854 |    0.01129258574 | 34.9916047738 |
|   9.24277921 |  53.89693161 |  3.69 | I/239/hip_main |  11 |  479.585 |   294.79 |     54891.7 |  9.2066469919 | 53.9090179116 |  1.30593616646 |         172348.490829 |             558.893015423 | 10.8332937447 | 0.00351844636884 | 38.4694670323 |
|   9.79119583 |  49.35459528 |  5.45 | I/239/hip_main |  75 |  636.427 |  362.257 |     10048.5 | 9.75588366518 | 49.3457399596 |  1.06629559447 |         31735.3296373 |              414.25217553 | 8.99613256683 |  0.0141628782681 | 36.5750354677 |
|  10.12661349 |  56.53740928 |  2.24 | I/239/hip_main |   2 |  379.538 |  280.378 |     63149.9 |  10.103772132 | 56.5604038107 |   1.7755000033 |         346345.533152 |             697.783174622 | 11.5910490097 | 0.00218595209695 | 38.7855895291 |
|  10.51618425 |  50.51254151 |  4.80 | I/239/hip_main |  37 |  589.747 |  364.215 |     28865.6 | 10.4803071988 | 50.5077113999 |  1.06126952929 |         60750.4828933 |             447.202202661 | 9.70114936853 |  0.0079870046587 |  36.573335718 |
|  11.10927611 |  47.86396300 |  5.66 | I/239/hip_main |  55 |  677.971 |   412.05 |     21841.2 | 11.0852038468 | 47.8448643218 | 0.964722064402 |         26638.8901803 |             408.186082684 | 8.80606535116 |  0.0166253885471 | 35.1820158403 |
|  11.18125882 |  48.28438262 |  4.48 | I/239/hip_main |  21 |  662.522 |   408.17 |     37939.1 | 11.1538564934 | 48.2688419567 |   1.0347375365 |          92424.881237 |             481.743297774 | 10.1567472855 | 0.00565531133055 | 35.3097735282 |
|  11.32168124 |  55.22140870 |  5.41 | I/239/hip_main |  67 |  417.624 |  320.787 |     11271.4 | 11.2946244535 | 55.2426995594 |  1.35096560674 |         28837.4990568 |             418.358167173 | 8.89216901583 |  0.0157405678796 | 37.7462893322 |
|  12.20830552 |  50.96819154 |  4.90 | I/239/hip_main |  46 |  559.679 |  395.958 |     24191.3 | 12.1863665999 | 50.9663668446 |   1.1336818231 |         52949.2517445 |             438.695033091 | 9.55192460059 | 0.00898943979796 | 35.7435133699 |
|  12.27125262 |  57.81654770 |  3.46 | I/239/hip_main |  18 |  319.369 |  305.003 |     62640.3 | 12.2696132419 | 57.8402770124 |  1.52030840871 |         207228.916606 |             590.029903648 | 11.0334009238 | 0.00308925248437 | 38.0439597144 |
|  12.45345723 |  41.07895474 |  4.53 | I/239/hip_main |  12 |  903.999 |  537.145 |     51619.1 |   12.45853187 | 41.0651349561 | 0.976299190291 |          75213.070664 |             464.981624116 | 9.93300833161 | 0.00670767803671 | 31.3169514911 |
|  12.73860936 |  51.50803371 |  6.38 | I/239/hip_main | 119 |  536.133 |  400.135 |     8295.73 | 12.7206468851 | 51.5153016426 |   1.0584092769 |         14340.0098514 |             395.793245208 | 8.13364865674 |  0.0299466789424 | 35.6423322788 |
|  13.26783051 |  61.12355735 |  4.80 | I/239/hip_main |  59 |   195.92 |  276.608 |     12115.9 | 13.2615429488 | 61.1373555956 |   1.8040224782 |         58876.8323859 |             446.758660304 | 9.66713612406 |  0.0082330031489 | 38.5056608667 |
|  13.44802920 |  52.68934453 |  6.27 | I/239/hip_main |  98 |  489.062 |    398.9 |     9220.94 | 13.4355202578 | 52.7028571733 |  1.16400409915 |         14875.8529742 |             394.898630334 | 8.17347972589 |  0.0288027190546 | 35.6824777107 |
|  13.77176755 |  48.67854824 |  6.28 | I/239/hip_main | 111 |  625.071 |  462.863 |     8587.37 |  13.767885137 | 48.6671290456 |  1.01443534188 |         13027.7253683 |             390.982042495 | 8.02944651957 |  0.0325625160275 | 33.8903753839 |
|  14.16671042 |  59.18116582 |  4.62 | I/239/hip_main |  41 |  257.794 |  320.113 |     19534.5 | 14.1582688786 | 59.2074059294 |   1.6455947766 |         66229.7761913 |             454.410275175 | 9.79490825114 | 0.00744431246666 | 37.5200672543 |
|  14.17708808 |  60.71674966 |  2.15 | I/239/hip_main |   9 |  204.013 |  298.052 |     63141.3 | 14.1764681413 | 60.7329115463 |  2.40162274607 |          505115.50904 |             804.460691048 | 12.0007517907 | 0.00172800049526 | 37.9657331621 |
|  14.19558745 |  60.36284769 |  5.56 | I/239/hip_main |  91 |  216.196 |  303.454 |     8831.43 | 14.1922688309 | 60.3844679291 |  1.57433395203 |         32074.5428058 |             417.050200775 | 9.00767621904 |  0.0141077449047 | 37.8569782829 |
|  14.41514948 |  45.83939494 |  6.10 | I/239/hip_main |  81 |  717.059 |  518.976 |     12839.5 | 14.4199821711 |   45.81360702 | 0.910505327368 |         14788.9350004 |             394.840186865 | 8.16711728291 |  0.0289677115179 | 32.2526865639 |
|  15.36266775 |  49.54422654 |  6.48 | I/239/hip_main |  90 |   580.04 |  486.006 |     9239.78 | 15.3657012081 | 49.5380205588 | 0.507801608878 |         12035.4498769 |             391.711444467 | 7.94343085388 |  0.0353129232056 | 33.3082940369 |
|  15.57695351 |  51.03497045 |  6.48 | I/239/hip_main | 104 |  526.982 |   468.15 |     8668.11 | 15.5735582939 | 51.0387550905 | 0.999101684491 |         16198.9394001 |             395.771768773 | 8.26599148435 |  0.0265086718649 | 33.8149961829 |
|  16.00995036 |  52.50230919 |  5.99 | I/239/hip_main |  83 |   472.79 |  455.153 |     9312.38 | 16.0122573962 | 52.5138688322 |  1.11240814019 |         19562.1653069 |             399.614168982 | 8.47081734382 |  0.0221642832756 |  34.167004059 |
|  16.19493732 |  51.00979730 |  6.53 | I/239/hip_main | 116 |  521.956 |  481.978 |     8403.37 | 16.2023721002 |  51.011081025 |  1.04505520566 |         13687.1834823 |             392.229244496 |  8.0830602555 |   0.031092498382 | 33.4436885801 |
|  17.37550908 |  47.24182410 |  4.26 | I/239/hip_main |   3 |  637.996 |  567.085 |     63141.3 | 17.3909905008 | 47.2201056391 |   0.9175089458 |         79665.1565925 |             469.072592761 | 9.99544606787 | 0.00638853653108 | 31.0747771504 |
|  21.45251267 |  60.23540347 |  2.66 | I/239/hip_main |   4 |  162.093 |  427.957 |     63120.3 | 21.4786794325 | 60.2577669994 |   2.1032631188 |         338015.854916 |             693.455361382 | 11.5646177118 | 0.00222592832897 | 34.4215168293 |
|  25.14501739 |  40.57710624 |  4.96 | I/239/hip_main |  24 |  761.009 |  871.252 |     26571.2 | 25.1708334751 | 40.5768972919 |  1.08460132054 |         44864.7020932 |             434.890653072 | 9.37203700335 |   0.010517318439 | 22.8537704547 |
|  25.83223958 |  60.55137091 |  5.78 | I/239/hip_main |  62 |  110.223 |  492.192 |     7514.58 | 25.8527915004 |  60.567795039 |  1.55187846704 |         27629.7312561 |             412.942210292 | 8.84571668432 |  0.0162159484656 | 32.5766635748 |
|  28.32229965 |  40.72979974 |  5.42 | I/239/hip_main |  34 |  707.958 |  946.167 |     16399.8 |  28.340104819 | 40.7398992216 |  1.10875469503 |         26826.7984899 |             410.952548671 | 8.81369715017 |  0.0166208247129 | 20.9808502371 |
|  30.97466283 |  42.32984832 |  2.10 | I/239/hip_main |   5 |  615.216 |   974.47 |     63115.9 | 30.9910026233 | 42.3409751686 |  1.66597887315 |         274828.239294 |             645.803689795 | 11.3399284214 | 0.00254958153218 | 20.3273132216 |
|  34.49925395 |  57.89980835 |  5.75 | I/239/hip_main |  97 |  93.1606 |  687.129 |     9200.33 | 34.5225127947 | 57.9079656557 |  1.40377844593 |         24386.0427703 |             410.821035553 | 8.71012836044 |  0.0182785221766 | 27.4139080529 |
|  35.58930899 |  55.84565637 |  5.16 | I/239/hip_main |  57 |  139.074 |  754.099 |     17374.5 |  35.618790661 | 55.8541687842 |  1.35557177577 |         39686.8079447 |             428.594044015 |  9.2388904563 |    0.01171735803 | 25.7703367549 |
| 358.59598888 |  57.49939052 |  4.51 | I/239/hip_main |  42 |  403.977 |  40.8763 |     18464.5 | 358.626407606 | 57.4839848621 |  1.61260809941 |         63592.8530444 |             455.326645982 | 9.75079580679 | 0.00776863102124 | 45.0777867436 |
| 358.89101310 |  57.41216874 |  6.03 | I/239/hip_main | 108 |  406.085 |  47.3649 |     7146.01 | 358.913246364 | 57.4016954555 |  1.32906106398 |         5338.82011256 |             401.212240391 | 7.06088825223 |  0.0815377314924 | 44.9136524092 |
| 359.28539105 |  55.70573518 |  5.57 | I/239/hip_main | 100 |  468.367 |  67.4038 |     7818.22 | 359.290288593 | 55.7010335071 |  1.46876345178 |         23829.2041845 |             410.630641358 | 8.68504887904 |  0.0186969838533 | 44.4432939165 |
| 359.75220729 |  55.75494069 |  4.88 | I/239/hip_main |  33 |  464.851 |  77.0335 |     18771.1 | 359.755662088 | 55.7462104226 |  1.50107651782 |         55022.4098382 |             441.336141777 | 9.59362405111 | 0.00870281245834 | 44.1931778263 |
