|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 292.87642137 |  34.46972004 |  8.08 | I/239/hip_main |  40 |  652.397 |  384.137 |     28517.8 | 292.895671856 | 34.4718542621 |  1.11786751264 |         76012.7012691 |             425.969229302 | 9.94449044843 | 0.00608025508995 | 84.0114794697 |
| 295.68585235 |  32.42674436 |  5.93 | I/239/hip_main | 125 |  627.543 |  496.035 |     11660.0 | 295.654648803 | 32.4283161184 |  1.06620374644 |          24201.907457 |             361.844678506 | 8.70189902241 |  0.0162219228743 | 81.9593930564 |
| 295.96436260 |  34.16271463 |  6.04 | I/239/hip_main | 104 |  582.999 |   447.99 |     13780.9 | 295.936993283 | 34.1768811525 |  1.10564991899 |         18535.9849396 |             353.786603114 | 8.41231420232 |  0.0207088247875 | 83.6387086034 |
| 296.60659960 |  33.72868813 |  5.00 | I/239/hip_main |  23 |  576.008 |   472.88 |     32630.6 | 296.584484651 | 33.7344825907 |  1.14896297938 |         54363.6603012 |             403.568033498 | 9.58054675767 | 0.00805448555008 | 83.0793161671 |
| 296.64598291 |  32.88860483 |  6.18 | I/239/hip_main | 110 |  592.934 |  499.164 |     13203.6 | 296.617950705 | 32.8925125869 |  1.08366677125 |         22725.6872929 |             359.636546326 | 8.63356759867 |  0.0171702465027 | 82.2582039191 |
| 296.99849504 |  31.50624610 |  6.79 | I/239/hip_main | 167 |  613.021 |  548.064 |     8173.64 | 296.974395362 | 31.5010818906 | 0.514847442154 |         10136.5490343 |             342.572777035 | 7.75700034643 |  0.0366684422701 | 80.8350114843 |
| 297.64140992 |  32.91415201 |  7.91 | I/239/hip_main | 171 |  566.465 |  516.076 |     7369.62 | 297.624490705 | 32.9191301068 |  1.11203319529 |          18047.347933 |             351.699557466 | 8.38330851036 |  0.0211440496004 | 82.0392450439 |
| 298.77707755 |  30.19489579 |  6.58 | I/239/hip_main | 164 |  593.078 |   621.01 |     8794.75 | 298.769433929 | 30.1732301101 |  1.06436749208 |         15285.7516858 |             350.833915932 |  8.2029920332 |  0.0249025894579 | 79.1252014225 |
| 299.07665069 |  35.08349079 |  3.89 | I/239/hip_main |   7 |  484.352 |  473.208 |     58042.7 | 299.071049865 | 35.1094422323 |  1.11629175327 |         147870.907356 |              503.61187659 |  10.666981877 |  0.0036952426672 |  83.452457668 |
| 299.65816165 |  30.98367174 |  5.51 | I/239/hip_main |  66 |  553.022 |  611.848 |     19314.4 | 299.659319338 | 30.9694875999 |  1.08845656776 |          31422.402193 |             370.321225099 | 8.98537349027 |  0.0127870086687 | 79.5869688891 |
| 300.48143263 |  31.11755860 |  6.61 | I/239/hip_main | 169 |  528.074 |  621.941 |     7880.84 | 300.489540054 | 31.1048613312 |  1.10566612255 |         11527.5546949 |             341.132441177 | 7.89661801126 |  0.0321081711147 | 79.4021777409 |
| 300.70335846 |  31.95880063 |  6.39 | I/239/hip_main | 154 |    505.1 |  599.086 |     9355.28 | 300.714320271 | 31.9559769693 |  1.09109447115 |         15599.5526834 |             348.021254317 |  8.2250553954 |  0.0242060185057 | 80.0563829976 |
| 300.90394052 |  29.89807932 |  5.73 | I/239/hip_main |  74 |  541.019 |  667.979 |     19076.6 | 300.918075088 | 29.8748120159 |   1.0479929253 |          22298.940302 |             361.135914266 | 8.61298559463 |  0.0175717976582 | 78.1367583218 |
| 301.15073631 |  32.21862467 |  5.62 | I/239/hip_main |  83 |  488.037 |  598.287 |     15841.5 | 301.158962463 | 32.2199088432 |  1.17855533756 |         35168.1110484 |             375.061194048 | 9.10764763775 |  0.0115713179756 | 80.0846883921 |
| 301.49463941 |  35.79720548 |  7.36 | I/239/hip_main | 168 |   408.12 |  490.902 |     7980.54 | 301.508133036 | 35.8146353864 |  1.62371616741 |         25499.7045954 |             369.320887265 | 8.75861290583 |  0.0157144237175 | 82.6313156777 |
| 301.92266944 |  34.42292025 |  6.12 | I/239/hip_main | 135 |  423.901 |   541.13 |     10371.0 | 301.938348107 | 34.4410449626 |  1.20144602453 |         18617.0396066 |             351.132666868 | 8.41705158924 |  0.0204639916765 | 81.4319356441 |
