|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 149.59545794 |  72.87959798 |  5.86 | I/239/hip_main |  69 |  910.244 |  724.939 |     9893.91 | 149.624751298 | 72.8746771267 |  1.13217562515 |         18338.4757904 |             357.124880293 | 8.40068312322 |   0.021129372994 | 26.4974670867 |
| 154.50896089 |  65.10837358 |  5.74 | I/239/hip_main |  55 |   706.76 |  948.047 |     12797.2 | 154.525196871 | 65.1214669574 |  1.23854070506 |         23463.1727627 |             385.149303063 |  8.6682418785 |  0.0178103361404 | 21.0332435617 |
| 155.26428436 |  68.74773415 |  5.88 | I/239/hip_main |  40 |  770.995 |  825.101 |     16998.4 | 155.245621002 | 68.7458614399 |  1.03517741001 |         22584.9082223 |             372.396210825 | 8.62682085769 |  0.0178902603795 | 24.1462889315 |
| 156.03274518 |  65.56647366 |  4.94 | I/239/hip_main |  12 |  695.857 |  920.048 |     33134.0 | 156.028131167 | 65.5726872789 |  1.09555407379 |         50372.6067435 |             417.491639161 | 9.49776109713 | 0.00899255483831 | 21.7644374624 |
| 158.77328496 |  75.71298403 |  4.86 | I/239/hip_main |  14 |  884.907 |  584.599 |     25610.5 | 158.718562471 | 75.7145498047 | 0.923725389675 |          53840.607224 |             399.060601714 | 9.57004990576 | 0.00804189951013 |  30.239042087 |
| 160.45127204 |  68.44355985 |  5.74 | I/239/hip_main |  34 |  705.904 |   793.07 |     18144.9 | 160.382748246 | 68.4394438679 |  1.01855087423 |         24682.3069991 |              376.19790732 | 8.72323940696 |   0.016537138504 | 25.0675500677 |
| 160.48659345 |  65.71646212 |  5.12 | I/239/hip_main |  29 |  642.169 |   874.68 |     14833.0 | 160.452709188 | 65.6998189268 |  1.22245256783 |         35863.3372602 |             397.469343972 | 9.12890178339 |  0.0120249332928 | 22.9842027002 |
| 163.80467356 |  77.08755348 |  6.81 | I/239/hip_main |  61 |  881.052 |  516.018 |      8789.5 | 163.790038174 | 77.0917589269 | 0.576968422892 |         10736.8195217 |             337.607298583 | 7.81946416499 |   0.034116613232 | 32.0568510723 |
| 164.98757809 |  77.77022483 |  6.18 | I/239/hip_main |  41 |  890.848 |  490.089 |     13628.5 |  164.96277413 | 77.7791542414 | 0.764157173277 |         19580.6258929 |             350.131580799 |  8.4718414572 |  0.0194014617941 | 32.7117427176 |
| 165.93265365 |  61.75111888 |  1.81 | I/239/hip_main |   3 |  475.518 |  929.454 |     62170.8 | 165.919573658 | 61.7424577771 |  1.56086559085 |          295613.50505 |             653.659589815 | 11.4190857096 | 0.00239914835701 | 21.5965925291 |
| 172.96282894 |  81.12717398 |  6.12 | I/239/hip_main |  58 |   941.92 |  361.359 |     9699.44 | 173.035096792 | 81.1106971613 | 0.776774414345 |         19702.6545987 |             344.330541206 | 8.47858689233 |  0.0189618426967 |  35.913163234 |
| 174.01089937 |  69.32325973 |  5.19 | I/239/hip_main |  18 |  596.018 |  642.032 |     36450.3 | 173.952460351 |  69.310284274 | 0.279568139108 |         42457.0406383 |             392.479871804 | 9.31214933121 |  0.0100299185837 |  29.176590101 |
| 174.42630265 |  77.59569368 |  6.49 | I/239/hip_main |  64 |  832.927 |  440.242 |     8444.48 | 174.403625157 | 77.6126323965 |  0.74098486151 |          13503.046486 |             340.649434567 | 8.06835443946 |  0.0273719443155 | 34.1912729575 |
| 180.07851186 |  80.85327729 |  6.21 | I/239/hip_main |  59 |  907.822 |  334.325 |     8345.31 | 180.112447117 | 80.8453638356 | 0.797912059114 |         16927.7787773 |             339.823891275 | 8.31377496942 |  0.0217812937471 | 36.7424036637 |
| 181.31141141 |  76.90595813 |  5.78 | I/239/hip_main |  48 |  777.913 |   409.96 |     12798.9 | 181.273982655 | 76.9198691264 | 0.773547518687 |         15161.8873947 |             345.553806001 | 8.19415819969 |  0.0247281799258 | 35.1313361041 |
| 182.44619077 |  74.66136609 |  6.34 | I/239/hip_main |  36 |  700.975 |  446.045 |     13932.8 | 182.436528594 | 74.6811824849 | 0.744681960187 |         16295.4259768 |             346.752275013 | 8.27243932699 |  0.0230878418843 | 34.3195920652 |
| 182.75037388 |  81.70983674 |  6.00 | I/239/hip_main |  54 |   926.82 |  303.886 |     9720.03 | 182.771363873 | 81.6837573326 | 0.803151292691 |         17460.7627049 |             339.469057293 | 8.34743305811 |  0.0210943779139 | 37.4643748323 |
| 183.04963833 |  77.61619242 |  5.14 | I/239/hip_main |   6 |  792.951 |  383.078 |     40090.3 | 183.065950188 | 77.6342125239 | 0.789001858016 |         48950.1839553 |             391.108885762 | 9.46666085308 | 0.00866908164103 | 35.8083101207 |
| 183.78555700 |  70.20007671 |  5.72 | I/239/hip_main |  39 |  550.014 |  519.984 |     17623.7 | 183.761694954 |  70.192369736 | 0.926552278796 |         21073.4150914 |             359.196557078 |  8.5516123368 |  0.0184938351349 | 32.4755839911 |
| 183.85603795 |  57.03259792 |  3.32 | I/239/hip_main |   2 |  121.849 |  770.791 |     62283.3 | 183.842058151 | 57.0409156803 |  1.55529388831 |         195709.381195 |             566.656189441 | 10.9713041419 | 0.00314150482614 | 25.3138041812 |
| 183.92295178 |  72.55125754 |  6.29 | I/239/hip_main |  57 |  625.007 |  473.935 |     10593.2 |  183.89920692 |  72.556152735 | 0.882588254527 |         13332.9899155 |             344.396585636 | 8.05459390909 |   0.028025994003 | 33.6681541458 |
| 184.03401116 |  80.12194720 |  7.80 | I/239/hip_main |  62 |  870.907 |  328.148 |     8262.02 | 184.082639196 | 80.1229640933 | 0.765574555569 |         12095.0891187 |             333.212673617 | 7.94879771419 |  0.0298911192242 | 37.0303582722 |
