|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 196.59525880 |  62.04197396 |  6.15 | I/239/hip_main |  51 |  946.921 |  458.184 |     11154.6 | 196.604024836 | 62.0573813997 |  0.80874391387 |          19818.439372 |             396.040881029 | 8.48494866359 |  0.0216820481094 | 33.3438254919 |
| 198.42908954 |  40.15284766 |  4.94 | I/239/hip_main |  36 |  215.988 |  844.305 |     15266.9 | 198.433458172 | 40.1366555826 |  1.55994926678 |         43852.1632809 |             461.662646912 | 9.34725258879 |  0.0114225601298 |  23.525845963 |
| 199.38598801 |  40.57256275 |  4.72 | I/239/hip_main |  14 |  216.238 |  812.279 |     18596.5 | 199.391223489 | 40.5465849679 |  1.48169400544 |         54257.6202483 |             470.260892831 | 9.57842688649 | 0.00940389693442 | 24.3607929848 |
| 199.56058516 |  49.68201519 |  5.14 | I/239/hip_main |  38 |  514.009 |  640.923 |     30309.2 | 199.532377327 | 49.6636242972 |  1.01297155305 |         40507.1114186 |             439.497634706 | 9.26110321888 |  0.0117721288178 | 29.1880784491 |
| 200.98091604 |  54.92541525 |  2.23 | I/239/hip_main |   9 |  670.697 |  518.262 |     62578.3 | 200.957577379 | 54.9464017404 |  1.14505587308 |         213526.584477 |             600.459033126 | 11.0659049156 | 0.00305113319982 | 32.3963918154 |
| 201.30589832 |  54.98799884 |  3.99 | I/239/hip_main |  27 |   669.43 |  510.902 |     45956.4 | 201.289648055 | 55.0097607291 |  1.01739537774 |         52090.8139803 |             522.351456539 | 9.53417789214 |  0.0108800628564 | 32.5957045084 |
| 201.99886524 |  52.74564261 |  6.34 | I/239/hip_main |  52 |  587.991 |  536.114 |     11477.1 | 201.991759117 | 52.7568978803 | 0.924079172741 |         15377.9902485 |             400.390331988 | 8.20952398545 |  0.0282496934376 | 31.9904349332 |
| 203.61405606 |  49.01590606 |  4.68 | I/239/hip_main |  33 |  446.063 |    564.9 |     38554.7 | 203.615788792 | 48.9939710905 |  1.12846258155 |         63032.6052632 |             458.697406666 |  9.7411881769 | 0.00789570229811 | 31.2157098479 |
| 203.69894294 |  37.18243871 |  4.91 | I/239/hip_main |  22 |  42.1442 |  759.128 |     16601.3 | 203.711928076 | 37.2009096883 |  1.47344220919 |          47039.924322 |             455.522913063 | 9.42344156846 |  0.0105068698089 | 25.3623818655 |
| 204.87741499 |  52.92107136 |  5.46 | I/239/hip_main |  43 |  565.034 |  474.994 |     24386.8 | 204.890450342 | 52.9314123293 | 0.991961221832 |          31413.479343 |              416.43806308 | 8.98506513584 |  0.0143834846662 |  33.649047122 |
| 205.18455213 |  54.68166149 |  4.63 | I/239/hip_main |  18 |  621.998 |  440.998 |     51609.6 | 205.200906907 | 54.7061313287 | 0.965695019888 |         63975.7226095 |             451.450055527 | 9.75731303244 | 0.00765639355473 | 34.5265378917 |
| 206.64864720 |  54.43269033 |  5.68 | I/239/hip_main |  50 |  600.334 |    415.9 |     11738.7 | 206.676252709 |  54.452668203 |  1.02777426732 |         26309.0635841 |             405.563228269 | 8.79253850892 |  0.0167256467059 | 35.2195083077 |
| 206.74947851 |  38.54274988 |  5.51 | I/239/hip_main |  24 |  51.1379 |  653.997 |     10211.7 | 206.757511337 | 38.5420342971 |  1.52225186751 |         30232.2020754 |             430.456878266 |   8.943449487 |  0.0154486170658 | 28.1122379052 |
| 206.88560880 |  49.31330288 |  1.85 | I/239/hip_main |   0 |  422.524 |  487.533 |     62589.8 | 206.914839584 | 49.2946551911 |  1.36505063678 |         279615.179302 |             650.662808967 | 11.3586768925 | 0.00252478835194 | 33.2846946982 |
| 207.85807331 |  64.72328281 |  4.58 | I/239/hip_main |  11 |  949.906 |  241.261 |     43177.1 | 207.878472541 | 64.7093070105 | 0.839262047049 |         79427.4500458 |             455.067316936 | 9.99220158277 | 0.00621634005109 | 38.9759373954 |
| 211.09760837 |  64.37580873 |  3.67 | I/239/hip_main |   4 |   918.19 |  196.875 |     59368.2 | 211.098673761 | 64.3549717147 |    1.403438574 |         159063.643783 |             534.691602062 | 10.7462023498 |   0.003647221794 |  40.249804815 |
| 217.92861754 |  60.22558784 |  6.26 | I/239/hip_main |  32 |  731.923 |  128.014 |     8143.09 | 217.954259977 | 60.2339356466 | 0.919451125053 |         14269.8116423 |             375.458227229 | 8.12832063397 |  0.0285478313768 | 42.6417513015 |
| 219.70950726 |  44.40454503 |  5.39 | I/239/hip_main |  26 |  141.297 |  233.915 |     8353.07 | 219.725423395 | 44.4084572108 |  1.60964348383 |         34228.8132386 |             406.188136122 | 9.07825463701 |  0.0128755304667 | 39.4044728356 |
| 222.86072795 |  59.29365246 |  5.48 | I/239/hip_main |  31 |  677.798 |   42.845 |     9741.22 | 222.851609115 | 59.2972801179 |  1.05700792702 |         29721.1123465 |             391.691625314 | 8.92493768092 |  0.0142991086105 | 44.9548688393 |
| 224.09558479 |  49.62899937 |  5.63 | I/239/hip_main |  17 |  311.206 |  81.1345 |     8466.61 | 224.108096385 | 49.6347346292 |  1.35986184278 |         27679.9663717 |             390.999301141 | 8.84768892793 |  0.0153264001856 | 43.8831095211 |
