|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 282.33611447 |  43.73429004 |  6.54 | I/239/hip_main | 107 |  546.862 |  577.127 |     7673.08 |   282.3147321 | 43.7536622915 | 0.974256599063 |         12658.4698503 |             385.127492973 | 7.99822806138 |  0.0330105719585 | 80.8064432848 |
| 283.36877329 |  42.90262183 |  6.61 | I/239/hip_main | 120 |  521.187 |  543.989 |     7173.92 | 283.348915889 | 42.9122848353 |  1.13386185885 |          12925.164429 |             386.473484326 | 8.02086522434 |  0.0324424290923 | 81.7617194343 |
| 283.43149392 |  36.97172755 |  5.58 | I/239/hip_main |  59 |  303.301 |  500.268 |     11169.9 | 283.420686397 | 36.9467413615 |  1.36894613006 |         3387.15865283 |              422.47108206 | 6.56686388067 |   0.135329097635 |  81.171846157 |
| 283.62620294 |  36.89860518 |  4.22 | I/239/hip_main |  28 |  301.728 |  494.072 |     39292.8 | 283.614711571 | 36.8740337676 |    1.438622972 |         104249.412264 |             502.836093748 | 10.2874590705 | 0.00523338357374 | 81.2784100579 |
| 283.71740921 |  41.60272814 |  5.46 | I/239/hip_main |  47 |  475.197 |  525.141 |     17844.7 | 283.705542521 | 41.6002692837 |  1.11224945132 |         35639.4273252 |             413.961962272 | 9.12210182484 |   0.012602579861 |  82.251851124 |
| 283.83368820 |  43.94589260 |  4.08 | I/239/hip_main |   4 |  561.984 |  538.935 |     63231.0 | 283.820541798 | 43.9645243372 |  1.11524472134 |         96225.7900339 |             482.814833663 | 10.2005037461 | 0.00544400928628 | 81.7555760642 |
| 284.50792438 |  38.26618277 |  5.89 | I/239/hip_main |  96 |  357.132 |  478.344 |     9017.11 | 284.503740079 | 38.2433557549 |  1.34282778577 |         27333.6383351 |             405.401801493 | 8.83401864191 |   0.016092294382 | 82.4659677822 |
| 284.69411182 |  40.67919507 |  6.20 | I/239/hip_main |  90 |  446.881 |  491.341 |     9096.53 | 284.691016354 | 40.6735876331 |   1.0920840062 |         22066.1829743 |             397.273884061 | 8.60159307016 |  0.0195340609977 | 83.0365410387 |
| 284.80121716 |  39.21732410 |  6.43 | I/239/hip_main | 116 |  393.862 |  477.191 |     7245.53 | 284.798732325 | 39.2013525093 |  1.21516513103 |         14747.3077971 |             389.342416012 | 8.16405689422 |  0.0286449925089 | 82.9510572098 |
| 286.82553958 |  36.10016754 |  5.25 | I/239/hip_main |  51 |  292.481 |  393.351 |     11614.9 | 286.831512032 | 36.0746923787 |  1.45640634875 |         47300.6976804 |             429.463604299 | 9.42944389898 | 0.00985118684322 | 83.0112664482 |
| 288.43953645 |  39.14596968 |  4.43 | I/239/hip_main |  21 |  414.926 |  373.713 |     39223.7 | 288.457349026 | 39.1305072695 |  1.35121174765 |         95579.1714079 |             484.256734856 | 10.1931831856 | 0.00549720770309 | 85.6730128629 |
| 289.09206426 |  38.13372778 |  4.35 | I/239/hip_main |  36 |  382.869 |  345.746 |     34343.2 | 289.111314826 | 38.1148194089 |  1.48035343006 |         97665.3502119 |             485.118130743 | 10.2166263118 | 0.00538935426652 | 85.6909614502 |
| 290.98536934 |  43.38823710 |  5.85 | I/239/hip_main |  58 |  587.005 |   345.76 |     13354.5 | 291.020156895 | 43.3954581587 |  1.15923556341 |         23509.0710259 |             400.861568926 | 8.67036370271 |  0.0185007226277 | 86.3210526954 |
| 291.53801621 |  36.31786478 |  5.17 | I/239/hip_main |  26 |  336.192 |  256.949 |     14388.5 |  291.55735265 | 36.2994375064 |  1.63462335417 |         45507.5784831 |             429.851801381 |  9.3874843494 |  0.0102486051784 | 85.5439527374 |
| 292.83066458 |  50.30659451 |  5.55 | I/239/hip_main |  63 |  850.128 |  375.121 |     18914.9 | 292.854133851 | 50.3254255428 |  1.05158865983 |         30578.5007293 |             410.469986455 | 8.95581550263 |  0.0145644791171 | 80.0279565941 |
| 292.94300436 |  34.45297707 |  4.74 | I/239/hip_main |  17 |   280.81 |  195.259 |     17636.5 | 292.952415961 | 34.4467538538 |   1.8078368642 |          72465.893718 |              459.14834863 | 9.89260916428 |  0.0068746265685 | 84.0265621503 |
| 294.11059344 |  50.22046347 |  4.49 | I/239/hip_main |  13 |  856.925 |  344.886 |     50211.0 |  294.12745481 | 50.2416425377 |  1.10411398832 |         95864.5956113 |             480.682773337 |  10.196420644 | 0.00544039022692 | 80.1340323605 |
| 294.48617077 |  49.28406240 |  6.47 | I/239/hip_main | 128 |  826.106 |  324.921 |     8159.57 | 294.507133251 | 49.3024331294 |  1.17577758523 |         14650.8825965 |             386.467508801 | 8.15693450299 |  0.0286206134195 | 81.0630495095 |
| 296.24350878 |  45.13069195 |  2.86 | I/239/hip_main |   9 |  692.861 |  230.782 |     63230.7 | 296.278930809 |  45.137728102 |  1.55639124546 |         217716.553635 |             595.741278515 |   11.08700366 | 0.00296890280687 |  84.916899735 |
| 296.63651285 |  50.01038425 |  6.68 | I/239/hip_main | 133 |  869.943 |  284.118 |     7700.65 | 296.649901723 |  50.016886866 |  1.01289767035 |         10709.8149694 |             383.182713875 | 7.81672995179 |  0.0388198344921 |   80.16248805 |
| 296.86185855 |  47.90765516 |  6.14 | I/239/hip_main | 118 |  796.995 |  251.286 |      9213.7 | 296.888767392 | 47.9147123094 |  1.14211413218 |         17366.8515322 |             391.970611691 |  8.3415777614 |  0.0244884982691 | 82.1551103823 |
