|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 244.18654828 |  29.15030220 |  5.80 | I/239/hip_main |  32 |  960.017 |  789.988 |     14922.6 | 244.212659543 | 29.1562510911 |  1.21928845369 |          25721.945785 |             461.837080466 | 8.76803457882 |  0.0194811557607 | 48.6311340752 |
| 245.01787748 |  21.13273671 |  6.04 | I/239/hip_main |  51 |  717.904 |   978.89 |     11468.5 | 245.025972819 |  21.145801897 |   1.1756518669 |         18784.5309883 |             459.477075466 | 8.42677592272 |  0.0265395301694 | 44.8857437731 |
| 245.48018203 |  19.15302185 |  3.74 | I/239/hip_main |  11 |  650.985 |  1017.79 |     62968.8 | 245.495995483 | 19.1700251943 |  1.30068417226 |         164377.059818 |             563.886401052 | 10.7818780526 | 0.00372203241633 | 44.0378136552 |
| 245.52454222 |  30.89173424 |  4.86 | I/239/hip_main |   7 |   977.23 |  712.028 |     27702.8 | 245.538732171 | 30.8980504396 |  1.27403552974 |         58016.2487508 |              493.76210354 | 9.65114914378 | 0.00923416963137 | 50.4690976169 |
| 247.55525697 |  21.48964850 |  2.78 | I/239/hip_main |   5 |   667.17 |  902.579 |     62988.3 | 247.528848188 |  21.487713004 |  1.30864185247 |         218618.069686 |             640.109951612 | 11.0914901708 | 0.00317686135687 | 46.9608858955 |
| 247.64001746 |  20.47934589 |  5.24 | I/239/hip_main |  23 |  636.639 |  925.799 |     18281.7 | 247.617977667 | 20.4797116966 |  1.18886603072 |         38497.9314893 |             479.427768505 | 9.20586852078 |  0.0135118721631 | 46.4176225443 |
| 247.80599042 |  22.19543891 |  5.76 | I/239/hip_main |  41 |  681.153 |  877.965 |     13670.2 | 247.778972737 | 22.1944025247 |  1.16066646357 |         23757.9340031 |             462.422532722 | 8.68179671146 |  0.0211183534703 | 47.5678291959 |
| 250.96557908 |  34.03866333 |  6.02 | I/239/hip_main |  72 |   947.15 |  502.329 |     9873.56 | 250.960075765 |  34.057848827 |  1.03944441842 |         20564.0654933 |             449.579738098 | 8.52504747841 |  0.0237206993916 | 55.9554198987 |
| 251.34377167 |  15.74541189 |  5.60 | I/239/hip_main |  79 |  413.273 |  941.672 |     8707.24 | 251.331680745 | 15.7381434874 |  1.34267046206 |         27444.8950326 |             468.629342278 | 8.83842896775 |  0.0185266817661 | 46.0596625717 |
| 252.39447601 |  13.26119970 |  5.91 | I/239/hip_main |  68 |  315.815 |  972.543 |     7851.95 | 252.392634507 | 13.2766875304 |  1.42017043829 |         21796.3478099 |             463.591994606 | 8.58823435611 |  0.0230771374422 | 45.0974167882 |
| 255.57775223 |  25.50537839 |  5.76 | I/239/hip_main |  88 |  603.162 |    592.6 |     8460.76 | 255.550225391 | 25.5150648563 | 0.991617807731 |         23137.1244949 |             458.038894227 | 8.65304849106 |  0.0214794280225 | 55.2803020417 |
| 255.78273333 |  14.09210030 |  4.97 | I/239/hip_main |  37 |  262.158 |   854.66 |     18100.0 | 255.772824859 | 14.0792255743 |  1.37597895287 |         50226.7858501 |             490.202459421 |  9.4946135009 |  0.0105893630156 | 47.9735988279 |
| 256.34441753 |  12.74085469 |  4.89 | I/239/hip_main |  31 |  208.923 |  870.191 |     18598.5 | 256.338598674 | 12.7473270558 |  1.54297906142 |         56724.7052755 |             498.216849815 | 9.62670565277 | 0.00952962698394 | 47.3825309532 |
| 256.57545246 |  22.08424707 |  5.56 | I/239/hip_main |  92 |  481.691 |  645.428 |     8194.61 | 256.550982181 | 22.0725798266 |  1.10080206412 |         28781.8136075 |             464.589271221 | 8.89007042338 |  0.0175138150135 | 53.9395340086 |
| 257.00867045 |  35.93521504 |  5.41 | I/239/hip_main |  54 |  882.539 |   312.22 |     13340.4 | 257.003229877 |  35.960752679 |  1.12539438715 |         38407.5494018 |             465.786384773 | 9.20331652712 |   0.013158304431 | 61.2570160221 |
| 258.66192687 |  14.39025314 |  2.78 | I/239/hip_main |   4 |  206.614 |  763.984 |     63022.2 | 258.653395648 | 14.3746593153 |  1.72144209082 |         266221.002818 |             675.971974957 | 11.3053808201 | 0.00275496517955 |  50.104086728 |
| 258.75801735 |  24.83958739 |  3.12 | I/239/hip_main |   2 |   517.41 |  523.086 |     63089.5 | 258.746203028 | 24.8471121591 |  1.34049975806 |         197919.512012 |              618.53930596 | 10.9834965613 |  0.0033908488362 | 57.2346081044 |
| 258.76189282 |  36.80915527 |  3.16 | I/239/hip_main |   0 |   875.98 |  249.644 |     63166.5 | 258.757685792 | 36.8208748934 |  1.44807656195 |          210646.04305 |             623.049115646 |  11.051158296 |  0.0032092142852 | 62.8732564669 |
| 258.92290165 |  23.74270442 |  5.99 | I/239/hip_main |  73 |  481.179 |  543.327 |     9584.99 | 258.918000206 | 23.7402906505 |  1.09254156795 |          20639.780973 |             451.323899927 | 8.52903774326 |  0.0237253695697 |  56.683953774 |
| 259.39940050 |  23.09063832 |  6.25 | I/239/hip_main |  82 |  451.937 |  545.068 |     9335.25 | 259.394717365 | 23.0843765279 |  1.19864182707 |         15893.5155434 |             447.241939713 | 8.24532495997 |  0.0305317916142 | 56.6142523469 |
| 259.41785775 |  37.29134328 |  4.64 | I/239/hip_main |  27 |  878.843 |  222.632 |     26455.0 | 259.410825356 |  37.299714122 |  1.26128745517 |         74947.4053205 |             502.054237928 | 9.92916653794 | 0.00726814818769 | 63.5158411335 |
| 259.59700051 |  38.81121445 |  5.97 | I/239/hip_main |  86 |  922.193 |  183.141 |      8940.6 |  259.59343852 |  38.791083732 |  1.21700030907 |         21161.6472127 |             444.124024369 | 8.55614870741 |  0.0227711274835 | 64.0609551909 |
| 260.04094409 |  25.53764398 |  5.36 | I/239/hip_main |  39 |  512.002 |  472.641 |     17444.1 | 260.041450418 | 25.5490924951 |  1.15681036291 |         40134.0982171 |             471.291250707 |  9.2510588054 |  0.0127410613352 | 58.5939238631 |
| 260.22591010 |  24.49943984 |  5.13 | I/239/hip_main |  28 |   477.09 |  490.834 |     23813.0 | 260.227868818 | 24.5023076109 |  1.22330384086 |         48767.6584364 |             481.029519609 | 9.46260479147 |  0.0107021137678 | 58.0949672046 |
| 260.92072033 |  37.14592396 |  4.15 | I/239/hip_main |  12 |  847.076 |  189.367 |     51669.2 | 260.918467207 | 37.1516597614 |  1.17530380905 |         121909.215544 |             546.996913951 | 10.4573663743 | 0.00486830834723 | 64.6176412384 |
| 261.02756159 |  22.96037466 |  5.70 | I/239/hip_main |  77 |  414.473 |   503.02 |     9570.46 | 261.034150689 | 22.9527090088 |   1.2338034793 |         26954.0342287 |             458.168764967 | 8.81883447137 |  0.0184429946839 | 57.6898028022 |
| 261.11305613 |  36.95182070 |  6.25 | I/239/hip_main |  76 |  837.874 |  189.288 |     9582.82 |   261.1001833 | 36.9611535079 |  1.09734391909 |         -11081.703473 |              458.66687226 |           nan | -0.0449076766594 |   64.69831066 |
| 261.50359570 |  26.87868518 |  6.38 | I/239/hip_main |  95 |  523.186 |   403.21 |     7333.38 | 261.517202425 | 26.9004689423 |  1.11772966054 |         13912.3162074 |             442.269149302 | 8.10077363254 |  0.0344918861705 | 60.4589107698 |
| 261.70469683 |  20.08093784 |  5.52 | I/239/hip_main |  35 |  313.428 |  547.817 |     9573.74 | 261.711577904 | 20.0575339968 |  1.37798250236 |          32303.462478 |             465.603075797 | 9.01539772027 |  0.0156385507462 | 56.2135962818 |
| 262.68457505 |  26.11060450 |  4.41 | I/239/hip_main |  13 |  476.811 |  388.039 |     42253.1 | 262.701345238 | 26.1278984393 |  1.25990408916 |         88937.4871972 |             519.730168397 | 10.1149871698 | 0.00634048982585 | 60.8585182116 |
