|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |   source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |    instrmag_err |           alt |
|  92.49581101 |  58.93564864 |  5.35 | I/239/hip_main |  18 |  803.317 |  418.023 |     13683.8 | 92.5190348932 | 58.9374454949 | 1.24288321436 |         25656.7219726 |             1233.63405542 | 8.76527795255 |  0.052169289263 | 10.1396052231 |
|  93.91878235 |  59.99903422 |  5.37 | I/239/hip_main |  11 |  768.072 |   385.02 |     18784.3 | 93.9463156667 | 59.9937549468 |  1.1490461814 |         21181.0072805 |             1236.11448205 | 8.55714155627 | 0.0633201337057 | 11.0335523813 |
|  94.47846658 |  61.51529221 |  5.01 | I/239/hip_main |   8 |  746.849 |  331.248 |     17952.0 | 94.5010460351 |  61.505734217 | 1.24084919886 |         30913.6333855 |             1237.77459452 | 8.96765016298 | 0.0434431442692 | 12.4700961353 |
|  94.90579498 |  59.01090518 |  4.44 | I/239/hip_main |   0 |  756.942 |  425.007 |     37123.5 | 94.9175059167 |  59.008682032 | 1.04293276694 |         40634.3298594 |              1251.6410213 | 9.26450778695 | 0.0334207679271 | 9.97598685093 |
|  96.60776525 |  56.28504370 |  5.53 | I/239/hip_main |  22 |  741.011 |  531.011 |     9862.14 | 96.6080707869 | 56.2989267386 | 10.1502597378 |         9561.34339166 |             1245.52004125 | 7.69357232247 |  0.141338846373 |  7.1561608575 |
|  96.70366348 |  58.41741346 |  5.21 | I/239/hip_main |  20 |  726.173 |  452.996 |     11491.1 |  96.712651517 | 58.4167274762 | 7.78815716185 |          19901.640311 |             1251.88823476 | 8.48949721458 | 0.0682505920864 | 9.24162260622 |
| 101.55896951 |  59.44169108 |  4.86 | I/239/hip_main |   1 |  628.033 |  426.979 |     20337.6 |   101.5795513 | 59.4358381901 | 1.14258701534 |          28869.033462 |             1273.39594951 | 8.89335564228 | 0.0478587067016 | 9.95938462786 |
| 101.70622699 |  57.16927050 |  5.34 | I/239/hip_main |  13 |  632.847 |  511.076 |     12464.6 | 101.710175305 | 57.1815359457 | 8.26618496273 |         15862.5567227 |             1275.90720379 | 8.24320800275 | 0.0872721428404 | 7.70735105396 |
| 104.31916052 |  58.42305973 |  4.35 | I/239/hip_main |   7 |  577.545 |  468.235 |     17993.9 | 104.341192836 | 58.4262733405 | 1.39482107257 |         50999.1593753 |             1300.84737629 |  9.5111825766 | 0.0276753464285 | 8.85835091145 |
