|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 297.64140992 |  32.91415201 |  7.91 | I/239/hip_main | 110 |   786.03 |  248.767 |     7953.37 | 297.638424025 | 32.9155761536 |  1.30745310222 |         17618.8939152 |             382.482062843 | 8.35722163414 |  0.0235538644016 | 82.0736090382 |
| 297.64161019 |  38.72216211 |  5.18 | I/239/hip_main |  51 |  575.542 |   309.02 |     15105.9 | 297.612083472 | 38.7172849011 |  1.28381517689 |          44243.745449 |             416.054220724 | 9.35690474502 |  0.0102029976193 | 86.9535857564 |
| 297.65553824 |  40.59977800 |  5.68 | I/239/hip_main |  42 |  507.943 |  328.917 |     16131.7 | 297.621094391 | 40.6040387851 |  1.26539818971 |         30690.1611188 |             398.245655399 | 8.95977295357 |  0.0140793179428 | 87.4632289667 |
| 297.65722388 |  52.98816657 |  5.03 | I/239/hip_main |  86 |  59.4176 |  459.647 |     10285.2 | 297.643383102 | 52.9906030815 |  1.78314567672 |         50954.2187287 |             418.450841679 | 9.51022540008 | 0.00891033509195 | 77.1830293313 |
| 297.69528937 |  37.82631382 |  6.13 | I/239/hip_main | 137 |  608.219 |  301.197 |      7749.8 | 297.666142976 | 37.8204436899 |  1.24604862304 |         17555.8201706 |             384.985528862 |  8.3533278415 |  0.0237932090187 | 86.3446107815 |
| 298.06835372 |  36.43228438 |  6.13 | I/239/hip_main | 123 |   661.87 |  297.749 |     8383.78 |  298.05078493 |  36.418888198 |  1.25142481952 |         18509.3080502 |             385.543833346 | 8.41075049113 |  0.0226002537775 | 85.0701534832 |
| 298.70101118 |  36.99565531 |  5.79 | I/239/hip_main | 100 |  646.411 |  321.789 |      9555.0 | 298.681883125 |  36.984284772 |  1.33375667327 |          28494.997543 |              398.51548818 | 8.87919659218 |  0.0151742180017 | 85.1826268443 |
| 298.90759282 |  52.43902327 |  4.91 | I/239/hip_main |  77 |  87.7389 |  481.456 |     10849.4 | 298.888704301 |  52.448328307 |  1.83465204314 |         58936.3530464 |             428.667842403 | 9.66823317854 | 0.00789164216933 | 77.5272447029 |
| 298.96567172 |  38.48670392 |  4.95 | I/239/hip_main |  32 |  594.433 |  344.051 |     22529.9 | 298.941190658 | 38.4795934212 |  1.21859389426 |         57827.3139636 |             432.967007334 |  9.6476075828 | 0.00812365594663 | 85.9437334826 |
| 299.07665069 |  35.08349079 |  3.89 | I/239/hip_main |   5 |  718.919 |  313.933 |     63173.6 |  299.06516622 |  35.068180385 |  1.23773740523 |          116355.69008 |             496.535350301 |  10.406744098 | 0.00463012040672 | 83.4909391308 |
| 299.18392884 |  36.25059928 |  6.03 | I/239/hip_main | 115 |  677.071 |  328.426 |     8924.31 | 299.164364353 | 36.2406039606 |  1.14809194641 |         20902.4036397 |             389.336167254 | 8.54276560754 |  0.0202096251106 | 84.3727121457 |
| 299.30776056 |  40.36782505 |  5.46 | I/239/hip_main |  41 |  528.951 |  371.986 |     22080.0 | 299.281178043 | 40.3689872006 |  1.19884354636 |          37677.561671 |             408.000708863 | 9.18248200594 |  0.0117491883626 | 86.2045897154 |
| 299.65816165 |  30.98367174 |  5.51 | I/239/hip_main |  64 |  873.876 |  292.049 |     20624.2 | 299.666985019 | 30.9884601869 |  1.13950647938 |         33347.0433542 |             404.824031035 | 9.04991836789 |  0.0131716047209 | 79.6535694479 |
| 299.91303066 |  31.82648793 |  6.64 | I/239/hip_main | 126 |  844.844 |  308.161 |     7455.99 | 299.920684088 | 31.8227258874 |  1.15073550987 |          14965.594788 |             378.535993896 | 8.18000998748 |  0.0274437173527 | 80.3197154359 |
| 299.97997979 |  37.04288602 |  5.15 | I/239/hip_main |  58 |  654.557 |  359.208 |     16979.9 | 299.962750726 | 37.0271688635 |  1.15329353259 |          45812.158039 |             420.018283401 | 9.39472690813 | 0.00994757411563 | 84.4557637321 |
| 300.31365859 |  37.09887283 |  6.23 | I/239/hip_main | 155 |   654.92 |  369.365 |     8174.47 | 300.295685865 | 37.0843088717 |  1.13297882726 |         17543.3445344 |             384.634510866 | 8.35255601398 |  0.0237884197892 | 84.2813410669 |
| 300.70335846 |  31.95880063 |  6.39 | I/239/hip_main | 101 |  846.009 |  333.975 |     9074.36 |  300.70936673 | 31.9543184274 |  1.16668605696 |         18599.4722327 |             384.103899845 | 8.41602658531 |  0.0224066966051 | 80.1210170824 |
| 300.87250605 |  36.02515949 |  6.62 | I/239/hip_main | 159 |  698.062 |  376.023 |     8918.27 | 300.863726182 | 36.0102987922 |  1.11121639368 |         13705.1964319 |             377.920488544 | 8.08448819381 |  0.0299188510071 | 83.2440300854 |
| 300.90394052 |  29.89807932 |  5.73 | I/239/hip_main |  84 |  923.947 |  321.487 |     11199.6 | 300.919236745 | 29.9125214679 |  1.18143256539 |          26580.539677 |             394.458699423 | 8.80368451847 |  0.0161015424846 | 78.2270062455 |
| 301.15073631 |  32.21862467 |  5.62 | I/239/hip_main |  73 |  839.921 |  350.133 |     19229.1 | 301.153960635 | 32.2077544832 |  1.08956822727 |         32989.6351403 |             402.715232402 | 9.03821881339 |  0.0132449487634 | 80.1449891864 |
| 301.28994567 |  38.47818576 |  6.18 | I/239/hip_main | 142 |  611.787 |  410.088 |     10006.5 | 301.280153497 |  38.465634665 |  1.12610444055 |         17242.8732599 |             383.502081385 | 8.33379912257 |  0.0241316949926 | 84.2800789526 |
| 301.48551867 |  35.78996769 |  9.58 | I/239/hip_main | 141 |  711.263 |  392.163 |     10796.9 | 301.485510313 |  35.769147174 |   1.2013028263 |          16866.591277 |             402.917150397 | 8.30984333485 |  0.0259189957829 | 82.7077001396 |
| 301.48886108 |  35.78839095 |  6.77 | I/239/hip_main | 141 |  711.263 |  392.163 |     10796.9 | 301.485510313 |  35.769147174 |   1.2013028263 |          16866.591277 |             402.917150397 | 8.30984333485 |  0.0259189957829 | 82.7077001396 |
| 301.55682854 |  53.16506746 |  5.81 | I/239/hip_main | 125 |  76.2535 |  547.234 |     7728.74 | 301.542144552 | 53.1746118629 |  1.52093242407 |         25379.8549237 |             387.770899089 | 8.75349787065 |  0.0165773770881 | 76.2916306888 |
| 301.59137234 |  35.97353894 |  5.38 | I/239/hip_main |  97 |  705.182 |  396.715 |     16555.1 | 301.584514303 |  35.954574418 |  1.14555738037 |          29947.884817 |             413.171891525 |  8.9331904178 |  0.0149690539096 | 82.7674850588 |
| 301.92266944 |  34.42292025 |  6.12 | I/239/hip_main | 151 |  764.277 |  393.152 |     9298.62 | 301.920185909 | 34.4051338163 |  1.10498350398 |         18762.7988898 |             383.820382241 | 8.42551909147 |  0.0221952554721 | 81.5017051318 |
| 302.35673642 |  36.83959003 |  4.93 | I/239/hip_main |  22 |  678.914 |  426.773 |     31592.2 | 302.357352101 | 36.8183946528 |  1.10211740747 |         54678.7903208 |             433.270534394 | 9.58682227738 | 0.00859745665657 | 82.7702210672 |
| 303.52030039 |  36.60489439 |  6.47 | I/239/hip_main | 145 |  694.967 |  458.866 |     10749.7 | 303.522637425 | 36.5853095409 |   1.1137678385 |         11379.0422737 |             388.365034646 | 7.88253930965 |  0.0370308899865 | 81.8503411218 |
| 303.63326032 |  36.80613540 |  4.93 | I/239/hip_main |  38 |  688.261 |   463.94 |     32816.1 |  303.64109269 | 36.7888596149 |  1.07563945888 |          65763.914257 |             446.464996337 | 9.78724416861 | 0.00736596242025 | 81.8689876314 |
| 303.84913091 |  33.72937020 |  5.70 | I/239/hip_main |  65 |  803.004 |  446.097 |     19503.3 | 303.857910648 | 33.7082763961 |  1.01815388127 |         26528.6991348 |             392.214179326 | 8.80156491846 |  0.0160412081424 | 79.8775137115 |
| 304.01429331 |  38.89808634 |  6.28 | I/239/hip_main |  98 |  613.976 |   491.16 |     12102.0 | 304.019104508 | 38.8869110011 |  1.01233051579 |         19677.0493035 |             384.687892158 | 8.47717496704 |  0.0212118370267 | 82.3710559057 |
| 304.11730319 |  37.05639710 |  6.47 | I/239/hip_main | 122 |  682.004 |  479.991 |     11109.6 | 304.124389087 | 37.0412104964 |  1.05053755472 |         14876.3911848 |             379.563309049 | 8.17351900729 |  0.0276832052345 | 81.6446889361 |
| 304.23034999 |  40.36507960 |  5.27 | I/239/hip_main | 146 |  561.455 |   508.51 |     9863.48 | 304.235433877 | 40.3640232093 |  1.10993248619 |         39206.2278819 |             408.797799556 | 9.22566268221 |  0.0113131417247 |   82.43340648 |
| 304.37106233 |  42.72206321 |  6.32 | I/239/hip_main | 152 |  475.943 |  530.215 |     9245.47 | 304.374243359 | 42.7356937699 |  1.07114223194 |         14554.4224526 |             377.751803216 | 8.14976247372 |  0.0281605613568 | 82.1058525944 |
| 304.38140202 |  29.14750941 |  6.24 | I/239/hip_main | 154 |  977.042 |  427.131 |     9203.26 | 304.391959731 | 29.1695554833 |  1.15213665916 |         15866.5320298 |             376.736988929 | 8.24348006445 |    0.02576238035 | 76.0804622348 |
| 304.44668519 |  38.03294710 |  4.77 | I/239/hip_main |  15 |  648.144 |  497.019 |     42458.5 | 304.455585466 | 38.0212619987 |  1.03814354824 |         66478.6152659 |             441.563656127 | 9.79897994406 |  0.0072067771716 | 81.7893844258 |
| 304.52912505 |  40.73209817 |  5.83 | I/239/hip_main | 114 |   549.84 |  519.651 |     11714.0 | 304.538699003 | 40.7304459649 |  1.13946269504 |          25864.014861 |             393.414947363 | 8.77401488538 |  0.0165038266558 |  82.216028366 |
| 304.60315860 |  55.39717050 |  5.76 | I/239/hip_main | 102 |   7.3232 |  631.887 |     8659.54 | 304.586505425 | 55.3733063076 |  1.36744265157 |          26655.102864 |             388.373924562 | 8.80672593962 |  0.0158088194332 | 73.5330174868 |
| 304.61927485 |  36.99975390 |  5.58 | I/239/hip_main |  88 |  687.117 |  494.194 |     19157.7 | 304.626756566 | 36.9839017836 | 0.962773996512 |         31543.9959493 |             398.985908668 | 8.98956680326 |   0.013723680145 | 81.2595970374 |
| 304.66279104 |  34.98278431 |  5.14 | I/239/hip_main |  47 |  761.911 |  480.332 |     24000.0 | 304.671068036 | 34.9574365421 | 0.999560767103 |         48427.4565457 |             419.849242206 | 9.45500418278 | 0.00940657346652 | 80.1726457525 |
| 304.95130281 |  37.13253176 |  6.60 | I/239/hip_main | 164 |  684.229 |  504.938 |     7499.53 |  304.96172754 |  37.116269376 |  1.09871301351 |         14284.0285501 |             375.440334515 | 8.12940180643 |  0.0285180585799 | 81.0746423056 |
| 305.06342626 |  39.40328172 |  6.22 | I/239/hip_main | 161 |  601.711 |  524.864 |      7839.4 |  305.07906578 | 39.3904250857 |  1.34945571698 |         22915.4828806 |             389.874354248 | 8.64259756561 |  0.0184597320756 | 81.6743347118 |
| 305.55708346 |  40.25668150 |  2.23 | I/239/hip_main |   2 |  572.861 |  544.855 |     63215.4 |  305.57261954 | 40.2543338721 |  1.71285646342 |         236836.708562 |             603.564751386 | 11.1783975746 | 0.00276506019371 | 81.4086251359 |
| 305.65547104 |  31.26502064 |  6.09 | I/239/hip_main | 129 |  905.999 |  483.954 |     12931.5 |  305.67040313 | 31.2583720011 |  1.09813295606 |         13328.3909327 |             384.069598743 | 8.05421933868 |  0.0312652530032 | 77.0529527137 |
| 305.68872891 |  41.02613288 |  5.95 | I/239/hip_main | 106 |  545.203 |  553.971 |     11878.1 | 305.705521026 | 41.0310809802 |  1.09127336635 |         15029.8020599 |              386.22104306 | 8.18465818511 |  0.0278812608475 |  81.334091914 |
| 305.93485540 |  37.47644822 |  5.87 | I/239/hip_main |  66 |  677.115 |  536.176 |     14849.7 | 305.950730899 | 37.4622290209 | 0.932865163668 |         21646.4190554 |              386.24877924 | 8.58074018689 |  0.0193602426527 | 80.4858927106 |
| 305.96498335 |  32.19018607 |  4.43 | I/239/hip_main |  29 |  873.289 |   500.21 |     40128.2 | 305.978419985 | 32.1768534321 |  1.08467808411 |         89386.3025908 |             465.541888832 | 10.1204524658 | 0.00565089879257 | 77.5340844128 |
| 306.20330495 |  40.15360284 |  6.73 | I/239/hip_main | 170 |  580.077 |  562.216 |     7018.08 | 306.220714208 | 40.1498185005 |  0.93482912175 |         10492.2914395 |             372.964168011 | 7.79445089572 |  0.0385679452983 |  80.906531551 |
| 306.89281213 |  38.44052275 |  5.63 | I/239/hip_main |  75 |  646.968 |  570.525 |     14329.8 | 306.917264761 | 38.4220259116 | 0.974718511989 |         32936.0107403 |             398.662805818 | 9.03645252155 |  0.0131330156442 | 80.0642347306 |
| 307.34887900 |  30.36855661 |  4.01 | I/239/hip_main |   4 |  949.847 |  531.993 |     63221.8 | 307.364743221 | 30.3683121399 |  1.15606115119 |         113307.577336 |             489.356409995 | 10.3779224172 | 0.00468593290342 | 75.4124545644 |
| 308.45231332 |  41.77282122 |  6.50 | I/239/hip_main | 149 |  531.013 |  635.162 |     9401.14 | 308.485398304 |  41.779239702 | 0.930984050482 |         10974.1886536 |             372.020515401 | 7.84320608686 |   0.036781057074 | 79.2268836446 |
| 309.74806489 |  30.33442469 |  5.68 | I/239/hip_main | 105 |  963.912 |  609.307 |     14061.7 | 309.759421005 | 30.3399079778 |   1.0365565502 |         27216.0342131 |             391.380264854 | 8.82933713806 |  0.0156028458827 | 73.9256078951 |
| 310.15110122 |  29.80544750 |  6.02 | I/239/hip_main | 148 |  985.925 |  619.624 |     9910.46 | 310.161318606 | 29.8209673485 |  1.10557187165 |         22158.7930804 |             384.165052959 | 8.60614028764 |  0.0188105498774 | 73.3169346154 |
| 310.26058373 |  32.30731586 |  5.53 | I/239/hip_main | 121 |   891.91 |  636.472 |     13352.9 | 310.282179911 | 32.2925782899 |  1.02012791447 |         31439.9786163 |             397.010853784 | 8.98598063748 |  0.0137009245971 | 74.8327409396 |
| 310.55261149 |  50.34002067 |  5.41 | I/239/hip_main |  44 |  219.719 |   734.94 |     13171.4 | 310.566647277 | 50.3611632282 |  1.46213004658 |          37216.098452 |              403.00796228 | 9.16910213737 |   0.011749314336 | 74.8835837443 |
| 311.41566302 |  30.71965680 |  4.22 | I/239/hip_main |  12 |  956.974 |  665.489 |     47653.8 | 311.426561408 | 30.7297049213 |  1.07837580256 |         114565.858363 |             489.914415957 | 10.3899130658 | 0.00463975174547 | 73.1003810886 |
| 313.00162315 |  32.84891554 |  6.42 | I/239/hip_main | 107 |  882.876 |  726.017 |     9432.06 | 313.023802704 | 32.8385613918 |   1.0867944263 |         15137.1148724 |             375.828072016 |  8.1923827993 |  0.0269386512274 | 73.2314123184 |
| 313.47461043 |  33.43780855 |  5.47 | I/239/hip_main |  57 |  861.997 |  743.262 |     19057.4 | 313.495509681 | 33.4323064888 |  1.05078481522 |          33143.481389 |             400.004773616 | 9.04327034438 |  0.0130947372208 |  73.198488557 |
| 314.10599985 |  50.72864966 |  5.83 | I/239/hip_main |  79 |  213.363 |  821.824 |      9024.9 | 314.113483747 | 50.7390212389 |  1.30321036363 |         24163.2503126 |             384.327608082 | 8.70016341471 |  0.0172574239547 | 72.7746087007 |
| 314.10786528 |  49.19583069 |  5.92 | I/239/hip_main | 103 |  271.449 |   816.95 |     8002.88 | 314.129132824 | 49.2124923641 |   1.3434287795 |         22651.7347608 |             384.158950679 | 8.63002870162 |  0.0184009068571 | 73.4604358236 |
| 314.56471667 |  30.39588341 |  6.54 | I/239/hip_main | 139 |  981.892 |    767.1 |     6949.63 | 314.560126021 | 30.4220532685 |  1.15781972417 |         13107.7025379 |             372.635427504 | 8.03609147522 |  0.0308451795937 | 70.7858514992 |
| 314.62510662 |  50.46178308 |  5.59 | I/239/hip_main | 119 |  224.412 |  833.409 |     7066.47 | 314.628815796 | 50.4711546455 |  1.46475878934 |         31059.6867373 |              393.85445364 | 8.97276771051 |  0.0137584157179 | 72.6148366142 |
| 314.95645946 |  47.52094507 |  4.74 | I/239/hip_main |  16 |  336.216 |  833.143 |     32618.4 | 314.985066341 | 47.5389511124 |  1.23458377309 |         75343.2853875 |              448.65602636 | 9.93488641738 | 0.00646098436107 | 73.5447336034 |
| 315.70256902 |  45.84889936 |  6.50 | I/239/hip_main | 165 |  400.719 |  847.967 |     8259.09 |  315.73782299 | 45.8598005598 |  1.15533092469 |         17037.1506725 |             379.810000168 | 8.32076744306 |  0.0241879559619 | 73.4790663234 |
| 316.65036722 |  47.64840597 |  4.56 | I/239/hip_main |   7 |  334.072 |  876.924 |     43854.4 | 316.675099034 | 47.6581742395 |  1.20485917929 |          77059.740397 |             454.746580899 | 9.95934388653 |  0.0064028251034 | 72.4208539322 |
| 318.36010480 |  36.63326173 |  6.07 | I/239/hip_main | 116 |  753.163 |  904.237 |     8884.95 |   318.3708046 | 36.6352278669 |  1.20046211352 |         18842.7321805 |             380.666794444 | 8.43013472092 |  0.0219195108233 | 70.8573000014 |
| 318.69727757 |  38.04432043 |  3.74 | I/239/hip_main |  10 |  699.973 |  916.867 |     63230.8 | 318.716352008 | 38.0457455282 |  1.24987822245 |         117173.844999 |              494.23520903 | 10.4143517358 | 0.00457649232046 | 70.9989183736 |
| 318.90489622 |  47.97400214 |  6.45 | I/239/hip_main | 111 |  323.939 |  935.107 |     7394.26 |  318.90373099 | 47.9680850844 |  1.24669339847 |          15452.178834 |             374.692146355 | 8.21474934692 |  0.0263096216502 | 70.8954775967 |
| 319.07131871 |  44.23819662 |  6.36 | I/239/hip_main | 177 |  465.921 |  935.697 |      7539.2 | 319.096072003 | 44.2333219211 |  1.15422907231 |         14466.3100561 |             375.598824359 | 8.14316945523 |  0.0281706062466 | 71.3354782693 |
| 319.12341131 |  42.25182572 |  6.23 | I/239/hip_main | 144 |  541.003 |  934.918 |     11285.9 | 319.150269695 | 42.2513230594 |  1.09546910587 |         16341.4875424 |             376.321855341 | 8.27550400053 |  0.0249860492801 | 71.3069614425 |
| 319.34656520 |  42.68356712 |  6.17 | I/239/hip_main | 153 |  524.956 |  941.644 |      9464.6 | 319.369837555 | 42.6797421209 |  1.12439997339 |         17526.9844212 |             379.502746272 | 8.35154303412 |  0.0234929449248 | 71.1605559497 |
| 319.35396892 |  39.39469016 |  4.22 | I/239/hip_main |  27 |  649.897 |  938.157 |     59196.2 | 319.368967873 | 39.3851402133 |  1.11132540122 |         105679.381156 |              484.57360961 | 10.3022506861 | 0.00497507045061 | 70.8005417311 |
| 319.47944955 |  34.89688120 |  4.41 | I/239/hip_main |  37 |  821.202 |  936.435 |     36208.2 |  319.46343317 | 34.9118665339 |  1.34243181417 |         115136.838146 |             490.477835034 | 10.3953107796 |  0.0046220519825 | 69.4169204777 |
| 319.61325695 |  43.94596690 |  5.04 | I/239/hip_main |  54 |  477.045 |  950.153 |     29368.3 |   319.6275999 | 43.9482070622 |  1.16294921044 |          52276.199506 |             424.268368348 | 9.53803504934 | 0.00880575068594 | 70.9672581709 |
| 319.73055559 |  41.04052946 |  6.15 | I/239/hip_main | 162 |  587.726 |  950.971 |     8737.96 | 319.748699829 | 41.0318795162 |  1.13778044886 |         17764.5078141 |              378.88206532 | 8.36615798094 |  0.0231409192517 | 70.7641574419 |
| 319.84241818 |  38.23748156 |  5.89 | I/239/hip_main |  99 |  694.029 |  951.513 |     10873.6 |  319.84693117 | 38.2405139161 |  1.15472583948 |         26658.7875502 |             390.162053493 | 8.80687601672 |  0.0158794103911 | 70.1866348321 |
| 319.86973952 |  49.51028920 |  5.75 | I/239/hip_main |  70 |  265.289 |  960.813 |     10981.2 | 319.842988457 | 49.5025672346 |    1.182193404 |         24527.0520193 |             388.756169515 | 8.71638841295 |  0.0171973559478 |  69.881914819 |
| 320.50160330 |  49.38869874 |  5.68 | I/239/hip_main |  61 |   270.07 |   976.58 |     10999.1 | 320.466850056 | 49.3752707176 |  1.24045020319 |         25373.0032829 |             391.075162606 | 8.75320472166 |  0.0167231504563 | 69.5298791261 |
| 321.33078455 |  46.71422433 |  5.59 | I/239/hip_main | 104 |  372.075 |  997.787 |     16412.0 | 321.313559892 | 46.7094791835 |  1.14529190054 |         29518.6500617 |             396.087356075 | 8.91751626396 |  0.0145587545651 |  69.537873692 |
| 321.83901766 |  37.11679196 |  5.30 | I/239/hip_main |  76 |  738.515 |  1011.77 |     13113.1 | 321.807247796 |  37.125768648 |  1.30655905534 |         40053.4755162 |             407.597303608 | 9.24887554905 |  0.0110413158587 | 68.3912535858 |
