|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
|  13.71984836 |  83.70746159 |  5.59 | I/239/hip_main |  49 |  740.048 |  190.678 |     12792.0 | 13.7281608879 | 83.6916808181 |  1.25357567154 |         31291.8171853 |             377.992059723 | 8.98085199333 |  0.0131063460575 | 41.0151853154 |
|  17.30122060 |  80.01167654 |  6.24 | I/239/hip_main |  60 |  881.933 |  194.136 |     11299.3 | 17.3986821746 | 80.0173088177 | 0.806538688215 |         17186.8178431 |             358.584229255 | 8.33026371768 |  0.0226373428923 | 40.4729198726 |
|  18.06878934 |  79.67397492 |  5.60 | I/239/hip_main |  72 |  895.121 |  198.465 |     9595.12 | 18.1861386502 | 79.6834188445 |  1.21680017631 |         29858.8162594 |             376.104422028 | 8.92995649828 |  0.0136667607435 | 40.3097184454 |
|  19.12932621 |  79.90986944 |  6.27 | I/239/hip_main |  74 |  886.763 |  206.088 |     9215.74 | 19.2295357301 | 79.9064759394 | 0.745276907093 |         14849.6590475 |             355.137862387 | 8.17156623812 |  0.0259483789801 |  40.145850874 |
|  19.87232349 |  80.89419624 |  6.70 | I/239/hip_main |  78 |  849.247 |  212.135 |     7589.22 | 19.9055636699 | 80.8829081976 |  1.08519787629 |          17544.326967 |             358.647044564 | 8.35261681384 |  0.0221799356615 | 40.1277197017 |
|  30.73767498 |  77.91627546 |  6.04 | I/239/hip_main |  43 |  956.917 |  295.126 |     13256.3 |  30.816868953 | 77.9213432629 | 0.778850162503 |         19435.9302225 |              361.92808521 | 8.46378836057 |  0.0202044341566 | 37.5618384198 |
|  32.35601743 |  81.29592818 |  6.05 | I/239/hip_main |  36 |  827.954 |  284.087 |     16554.5 |  32.312403126 | 81.2762141319 |  0.78375893588 |         20966.2350167 |             366.708076744 | 8.54607615658 |    0.01897709641 | 38.3210323972 |
|  33.12245210 |  79.69324653 |  7.17 | I/239/hip_main |  55 |  886.876 |  300.938 |     12750.5 | 33.2085446897 | 79.6753853089 | 0.981454194736 |         20875.6908318 |             364.781069708 | 8.54137717338 |  0.0189592509212 | 37.6824982949 |
|  33.20825793 |  79.69148012 |  6.46 | I/239/hip_main |  55 |  886.876 |  300.938 |     12750.5 | 33.2085446897 | 79.6753853089 | 0.981454194736 |         20875.6908318 |             364.781069708 | 8.54137717338 |  0.0189592509212 | 37.6824982949 |
|  34.18862841 |  83.56151865 |  6.45 | I/239/hip_main |  66 |  742.024 |  276.083 |     10139.3 |  34.043293274 | 83.5412133014 | 0.782141099801 |         13500.9871172 |             355.943355597 | 8.06818883966 |  0.0286052077134 | 38.7668977824 |
|  37.94614689 |  89.26413805 |  1.97 | I/239/hip_main |   1 |    531.7 |  232.689 |     63070.1 | 36.4023398563 | 89.2639650296 |  1.75784756419 |         314043.909052 |             654.972599799 |  11.484750969 | 0.00226288506256 | 40.1961838704 |
|  46.53313395 |  79.41851027 |  5.49 | I/239/hip_main |  42 |  867.525 |  391.027 |     14008.2 | 46.5064037296 | 79.3935648832 |  0.99404703804 |         28752.8764313 |             377.381834344 | 8.88897827732 |  0.0142406374973 | 35.3849058739 |
|  49.34006565 |  78.87500082 |  6.76 | I/239/hip_main |  79 |  876.964 |  418.012 |     8096.64 |  49.322485978 | 78.8520328681 |  0.78046661379 |         9243.71124621 |             351.321656389 | 7.65689095899 |  0.0412371164599 | 34.6442614421 |
|  50.08158506 |  77.73490142 |  5.44 | I/239/hip_main |  48 |  912.615 |  443.263 |     13732.4 | 50.0733913793 | 77.7139212862 | 0.863359555964 |         34002.8962339 |             384.549019508 | 9.07106480783 |  0.0122705925782 | 33.8641903591 |
|  53.08214603 |  84.91136314 |  5.62 | I/239/hip_main |  47 |  668.995 |  323.833 |     16412.1 | 52.8450478136 | 84.8958802185 |  1.03023582813 |         24731.2258887 |             373.690557769 | 8.72538914302 |  0.0163944260994 | 37.6432532269 |
|  54.85456402 |  75.73960152 |  6.25 | I/239/hip_main |  73 |  955.994 |   517.99 |     9599.92 | 54.9216998907 | 75.7289241482 | 0.912778890256 |         12754.9275738 |             357.646710963 | 8.00647002477 |  0.0304232759575 |  31.759022705 |
