|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 278.14384287 |  57.04561627 |  4.77 | I/239/hip_main |  43 |   163.61 |  907.304 |     16448.7 | 278.177667902 | 57.0343342379 |  1.62972708316 |         68520.1705738 |             440.693292899 | 9.83182112108 | 0.00697826959261 | 70.2931908896 |
| 278.48624439 |  52.35350951 |  5.38 | I/239/hip_main |  66 |  131.784 |  730.979 |     12982.8 | 278.471671467 | 52.3563190493 |  1.52249987432 |         38618.4441827 |             406.023589282 | 9.20926196607 |  0.0114073884563 | 73.7905696087 |
| 279.97003869 |  52.19602352 |  6.00 | I/239/hip_main | 104 |  164.357 |  717.934 |     8337.03 | 279.937922708 | 52.2032607999 |  1.38064958687 |         20238.4104419 |             384.518989947 | 8.50771603078 |  0.0206144205489 | 74.5531832293 |
| 280.65815094 |  55.53940044 |  5.03 | I/239/hip_main |  34 |  204.002 |  839.512 |     16534.7 | 280.648343079 | 55.5478424869 |  1.43567838055 |         52127.9769177 |             422.952944455 | 9.53495220833 |  0.0088034098361 | 72.3085038775 |
| 280.87086600 |  53.87179692 |  6.18 | I/239/hip_main | 125 |  196.777 |  776.177 |     6995.56 | 280.847695444 | 53.8800775288 |  1.47236833362 |         19304.4148641 |             380.390445037 | 8.45641663818 |  0.0213797535833 | 73.6911461059 |
| 281.67949234 |  52.98797002 |  5.91 | I/239/hip_main |  90 |  208.758 |  739.944 |     8859.01 | 281.644416899 | 53.0007350353 |  1.43144508089 |         23259.9338742 |             385.629136973 | 8.65879622186 |  0.0179883406324 | 74.6709843763 |
| 283.44286073 |  57.48659538 |  6.24 | I/239/hip_main |  97 |  274.212 |  902.034 |      8392.0 | 283.430535897 |  57.493018593 |  1.21994799654 |         17702.4554306 |             378.992993602 | 8.36235880662 |    0.02322883397 | 71.4708239092 |
| 283.62620294 |  36.89860518 |  4.22 | I/239/hip_main |  38 |  166.355 |  130.141 |     25609.1 | 283.652568232 | 36.9126907218 |  1.65068575613 |         96323.7539311 |             485.874064016 | 10.2016085315 | 0.00547293204368 | 80.8915831186 |
| 284.18783092 |  57.81499531 |  5.67 | I/239/hip_main |  49 |  291.099 |  912.035 |     16176.2 | 284.176932328 | 57.8214134228 |  1.18942892819 |         28828.8745082 |             393.729070212 | 8.89184425171 |  0.0148183391987 | 71.3525165609 |
| 288.43953645 |  39.14596968 |  4.43 | I/239/hip_main |  20 |  319.015 |  201.014 |     28730.7 | 288.434853556 | 39.1213843188 |  1.68749697513 |         92542.3560571 |             470.780702867 | 10.1581264128 | 0.00551960296208 |  85.209633616 |
| 288.47985288 |  57.70525514 |  5.00 | I/239/hip_main |  71 |  377.041 |   897.46 |     19397.4 | 288.463410117 | 57.7295449297 |  1.22975122273 |         53585.6943234 |             423.126331916 | 9.56489718839 | 0.00856743718497 | 72.2261003595 |
| 289.09206426 |  38.13372778 |  4.35 | I/239/hip_main |  30 |  335.374 |  161.283 |     25863.6 | 289.091782326 | 38.1112675707 |  1.60260452998 |         96450.2598959 |             472.296663224 | 10.2030335381 | 0.00531301709453 | 85.2739491514 |
| 289.21414473 |  46.99839321 |  6.02 | I/239/hip_main | 142 |  362.189 |  494.124 |     9319.33 | 289.178525915 | 46.9942426305 |  1.29887695605 |         18498.5607088 |              384.02845573 | 8.41011988048 |  0.0225245023668 |  82.367659863 |
| 289.65771814 |  49.56934700 |  6.32 | I/239/hip_main | 177 |  379.869 |  589.302 |     7232.47 | 289.621914364 | 49.5798101518 |  1.15708637777 |         17432.3666003 |             378.613501668 | 8.34566590874 |  0.0235651107351 | 80.1891516183 |
| 292.83066458 |  50.30659451 |  5.55 | I/239/hip_main |  93 |  457.678 |  613.289 |     12587.1 | 292.820752656 | 50.3240037773 |  1.06626592089 |         29783.4331839 |             399.060712553 | 8.92721192782 |  0.0145376414615 | 79.9877901774 |
| 293.42335027 |  49.26234659 |  6.00 | I/239/hip_main | 100 |  471.068 |  574.028 |     11954.5 | 293.414388232 | 49.2761428046 |  1.06070315153 |         17263.4537021 |             379.347859591 | 8.33509424355 |  0.0238418357507 | 81.0706269759 |
