|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 234.56726549 |  46.79799524 |  5.76 | I/239/hip_main |  22 |  790.041 |  860.001 |     17737.5 | 234.581597796 | 46.7743448514 |  1.09996373392 |         22503.3707777 |             386.886393984 |  8.6228939723 |  0.0186537271069 | 47.8177187688 |
| 239.76823455 |  49.88117823 |  6.04 | I/239/hip_main |  68 |  852.555 |  695.938 |      8903.0 | 239.763994151 | 49.8812561061 |  1.10241162986 |         17420.6287668 |             375.665165619 | 8.34493459763 |  0.0233973589675 |  51.759641694 |
| 240.52315266 |  52.91600607 |  5.93 | I/239/hip_main |  39 |  955.998 |  641.977 |     14776.5 | 240.553626304 | 52.9013177483 |  1.08084637336 |         20939.8094798 |             376.217249978 | 8.54470684738 |  0.0194937645741 | 52.4925497877 |
| 240.66346753 |  47.24019862 |  6.52 | I/239/hip_main |  62 |  750.771 |  706.271 |     9525.21 |    240.642527 | 47.2456149185 |  1.03230612307 |         21172.6267395 |             382.056945741 | 8.55671188561 |  0.0195786659458 | 51.9601441182 |
| 240.69937951 |  46.03685378 |  4.72 | I/239/hip_main |   7 |  707.023 |  719.495 |     32215.6 | 240.676694198 | 46.0287125399 | 0.979369806154 |         68180.8810637 |             436.102916068 | 9.82643155521 | 0.00693994645642 | 51.7651607974 |
| 242.19249715 |  44.93481883 |  4.23 | I/239/hip_main |  10 |  655.881 |  694.375 |     47414.3 | 242.164711478 |  44.933107828 | 0.998408088667 |         110225.244313 |             481.986820261 | 10.3479777078 | 0.00474442767848 | 52.5722329317 |
| 242.28897600 |  50.18082080 |  6.86 | I/239/hip_main |  86 |  843.982 |  634.064 |     7685.33 | 242.289406625 | 50.1882020773 | 0.926969719681 |         9585.20826646 |             361.143920838 | 7.69627891658 |  0.0408797746712 | 53.4043100516 |
| 244.79680216 |  49.03807805 |  5.93 | I/239/hip_main |  54 |  785.057 |   587.22 |     14524.7 | 244.798199435 | 49.0502001276 | 0.930619865578 |         22623.3340769 |             379.280558555 | 8.62866655438 |  0.0181900423976 |  54.933530281 |
| 244.93519958 |  46.31327084 |  3.91 | I/239/hip_main |   1 |  685.239 |  610.953 |     63090.8 | 244.918574881 | 46.3159205543 |  1.02028909687 |         110924.990814 |             481.927589453 | 10.3548485361 | 0.00471391911525 | 54.7088429449 |
| 246.63367762 |  47.95730316 |  6.51 | I/239/hip_main |  76 |  734.041 |  553.237 |     8637.17 | 246.638496052 | 47.9716459942 | 0.927890393487 |         13841.7602857 |             365.794922762 | 8.09525334195 |  0.0286731949553 | 56.0608164506 |
| 247.16052050 |  41.88169065 |  4.83 | I/239/hip_main |  29 |  509.612 |  594.017 |     26449.3 | 247.150596029 | 41.8589512148 |  1.14895581238 |         60132.4096047 |             425.647660073 | 9.69004655024 | 0.00768017969371 | 55.4447301697 |
| 247.18088709 |  51.40772092 |  6.31 | I/239/hip_main |  80 |  857.258 |  509.176 |     8338.48 | 247.202854797 | 51.4217345553 |  1.00715082233 |         14897.6747744 |             368.907500559 | 8.17507125532 |  0.0268675913637 | 56.5499172456 |
| 247.94681111 |  45.59818403 |  5.61 | I/239/hip_main |  45 |  640.022 |  541.192 |     21028.3 | 247.952151121 | 45.6023541937 | 0.917498109237 |         31280.5801939 |              389.27161458 | 8.98046203197 |  0.0135022975661 | 56.6991788124 |
| 248.23636715 |  50.14217433 |  6.82 | I/239/hip_main |  90 |  804.983 |  495.968 |     7333.29 | 248.244647603 | 50.1628445475 | 0.933075600257 |         10184.0859616 |             359.372343138 | 7.76208017363 |  0.0382870876951 | 57.2125761769 |
| 248.49658454 |  52.23795289 |  6.84 | I/239/hip_main |  88 |  880.972 |   472.12 |     7367.09 |  248.52407669 | 52.2520348411 | 0.815811597609 |         10023.8863577 |             359.201093141 |  7.7448653684 |  0.0388804473786 | 57.3381454954 |
| 248.52578863 |  42.43689565 |  4.20 | I/239/hip_main |   9 |  521.089 |   552.31 |     61646.3 | 248.530825234 | 42.4158338181 | 0.978142876076 |         114382.631149 |             484.860260252 | 10.3881752386 | 0.00459924183497 | 56.5659484303 |
| 249.04671628 |  46.61332505 |  5.83 | I/239/hip_main |  53 |  670.976 |  505.012 |     19821.7 | 249.058690809 | 46.6272340044 |   1.0236383065 |          25103.504772 |             381.887264162 | 8.74161092954 |  0.0165055710499 | 57.5767667941 |
| 249.05721668 |  52.92435554 |  5.07 | I/239/hip_main |  21 |  903.399 |  454.107 |     27925.7 | 249.081344963 | 52.9264540181 |  1.20904155414 |         83725.2301379 |             449.768328063 | 10.0494159074 | 0.00582857324064 |  57.630520982 |
| 251.29917503 |  43.21729222 |  6.07 | I/239/hip_main |  75 |  534.296 |  471.988 |     9248.83 | 251.320731904 | 43.2056457231 |  1.12150964575 |         19334.7100063 |              372.69343907 | 8.45811918914 |  0.0209143235797 |  58.724368956 |
| 251.83227018 |  42.23897955 |  5.86 | I/239/hip_main |  71 |  495.741 |  464.214 |      9795.9 | 251.858715994 | 42.2235966867 |  1.08535211176 |         22233.3921323 |             376.699846567 | 8.60978935188 |  0.0183831298028 | 58.9393148105 |
| 252.30916380 |  45.98344780 |  4.82 | I/239/hip_main |  20 |  631.297 |  426.844 |     28099.2 | 252.339426561 | 45.9910765051 |  1.07385621109 |         62391.4913517 |             425.653279994 |  9.7300884494 | 0.00740219217057 | 59.7815509306 |
| 255.07252582 |  30.92633926 |  3.92 | I/239/hip_main |  13 |  58.9044 |  437.468 |     27967.7 | 255.072575361 | 30.9130878514 |  1.89747280435 |         145237.370748 |             514.779972011 | 10.6474709781 | 0.00384567874477 | 57.6156227785 |
| 256.33409280 |  54.46986308 |  4.91 | I/239/hip_main |  19 |  934.794 |   283.05 |     33728.5 | 256.355015441 |  54.459235283 |  1.04695732188 |         55420.0985286 |             414.521846011 | 9.60144326641 | 0.00811539883296 |  61.628552376 |
| 257.62768928 |  52.40879075 |  6.30 | I/239/hip_main |  74 |  853.009 |  263.044 |     10447.9 |  257.66001763 | 52.4076357872 |   1.0972997711 |         15767.7291928 |             363.115434769 | 8.23669791358 |  0.0249864924687 | 62.8506143107 |
| 259.33154372 |  33.10011419 |  4.80 | I/239/hip_main |  32 |   123.47 |  291.136 |     14333.5 | 259.335869556 | 33.0874266379 |  1.76053540786 |         59097.4655489 |             420.597311364 | 9.67119717289 | 0.00772195691628 | 61.8201930736 |
| 260.16447313 |  32.47027246 |  5.38 | I/239/hip_main |  43 |  96.4427 |  266.879 |     7418.63 | 260.159231451 | 32.4610646531 |   1.8145640144 |         33841.6510441 |             392.138144778 | 9.06590388991 |  0.0125723738044 |  62.175534333 |
| 260.43895966 |  53.42042212 |  5.69 | I/239/hip_main |  70 |  886.231 |  195.164 |     10889.0 | 260.453926602 | 53.4016174441 |  1.23413415807 |         27239.9409515 |             377.638563938 | 8.83029043706 |  0.0150418036001 | 64.2368812735 |
| 261.35059537 |  52.79080663 |  6.46 | I/239/hip_main |  83 |  860.953 |  176.043 |      7914.5 | 261.359412322 |  52.773845916 |  1.12090791838 |         12974.5982574 |             357.860950645 | 8.02500983085 |   0.029926100504 |  64.938703204 |
| 262.60823708 |  52.30135901 |  2.79 | I/239/hip_main |   0 |  840.945 |  147.795 |     63209.7 | 262.613314105 | 52.2827949458 |  1.73164596006 |         258310.983264 |             611.552473534 | 11.2726322139 |  0.0025687426272 | 65.8112986355 |
| 263.28045982 |  41.24359953 |  5.72 | I/239/hip_main |  51 |  421.906 |  149.667 |     7100.77 | 263.314359554 |  41.236949516 |  1.57189735469 |         26664.3691032 |             377.840340335 | 8.80710331362 |  0.0153747035108 | 67.2154397928 |
| 264.15677461 |  48.58547866 |  5.35 | I/239/hip_main |  46 |  698.722 |  115.349 |     15194.5 | 264.183026735 | 48.5898483164 |  1.17175921556 |         36626.1309257 |             392.254428314 | 9.15175264133 |   0.011620011286 | 67.6692521429 |
| 264.86621847 |  46.00632216 |  3.82 | I/239/hip_main |   6 |  600.195 |  99.7215 |     45059.2 | 264.890886809 | 46.0027112938 |  1.53318150106 |         162571.478002 |             527.737235807 | 10.7698859178 | 0.00352211167596 | 68.4921508838 |
