|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |     source_RA |      source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 271.50795297 |  22.21889206 |  4.96 | I/239/hip_main |  75 |  764.359 |  226.722 |     13335.4 | 271.518807883 |   22.2288085374 |  1.39577741078 |         49716.4210997 |             445.959587125 | 9.48352467714 | 0.00973252179717 | 64.1788184699 |
| 271.82771923 |  15.94645114 |  8.66 | I/239/hip_main |  74 |  648.021 |  433.854 |     7606.83 | 271.843553371 |   15.9342274317 |  1.27996543566 |         15030.6017344 |             411.566279491 | 8.18471595117 |  0.0297093503733 | 59.3004089435 |
| 271.83830795 |  15.91684491 |  6.68 | I/239/hip_main |  74 |  648.021 |  433.854 |     7606.83 | 271.843553371 |   15.9342274317 |  1.27996543566 |         15030.6017344 |             411.566279491 | 8.18471595117 |  0.0297093503733 | 59.3004089435 |
| 271.85072956 |  15.95667986 |  8.18 | I/239/hip_main |  74 |  648.021 |  433.854 |     7606.83 | 271.843553371 |   15.9342274317 |  1.27996543566 |         15030.6017344 |             411.566279491 | 8.18471595117 |  0.0297093503733 | 59.3004089435 |
| 272.14058047 |  14.28471737 |  6.34 | I/239/hip_main |  63 |  610.724 |  483.961 |     8556.79 |  272.14670995 |   14.2817811768 |   1.0938198293 |         13524.6014721 |             411.890141603 | 8.07008622417 |  0.0330435469438 | 58.0558468245 |
| 272.18955260 |  20.81457203 |  4.37 | I/239/hip_main |  27 |  719.142 |  263.733 |     36347.0 | 272.199997806 |   20.8318803593 |  1.30815134456 |         95498.2819229 |             495.327984876 | 10.1922639285 | 0.00562764955316 |  63.493420627 |
| 272.22024304 |  20.04528382 |  5.10 | I/239/hip_main |  37 |  705.185 |  289.105 |     25446.8 | 272.230903188 |   20.0678972541 |  1.17341242546 |         49813.7752068 |             447.717270882 | 9.48564867401 |   0.009751785262 | 62.9033774151 |
| 272.53636926 |  16.47661734 |  6.09 | I/239/hip_main |  33 |  634.907 |  404.034 |     12163.5 | 272.544995412 |   16.4914163868 |  1.10924701733 |         18651.2308818 |             413.618401299 | 8.41904377805 |  0.0240614664122 | 60.1339514277 |
| 273.31886640 |  21.88020909 |  6.14 | I/239/hip_main | 102 |  701.931 |  209.876 |     7520.69 | 273.331177595 |   21.8940328877 |  1.32944630829 |         15704.2948907 |             407.754574129 | 8.23232113683 |  0.0281715107879 | 64.9784830642 |
| 274.79447741 |  24.44604619 |  5.30 | I/239/hip_main |  65 |    700.8 |  99.3668 |     15205.7 | 274.806628562 |   24.4377442885 |  1.22467570945 |         40472.0704189 |             434.661199705 | 9.26016358764 |  0.0116526631032 | 67.8117414964 |
| 275.07459830 |  21.96144090 |  4.92 | I/239/hip_main |  38 |  648.645 |  179.076 |     20390.9 |  275.09059935 |   21.9739256827 |  1.30032191531 |         52984.1708724 |             449.822162419 | 9.55264038909 | 0.00921137460846 | 66.0201112642 |
| 275.53622172 |  23.28498721 |  5.41 | I/239/hip_main |  62 |  657.545 |  126.995 |     10852.7 | 275.549899125 |   23.2856202757 |  1.40434621473 |         34043.1799621 |             426.747600579 | 9.07235033405 |   0.013600995769 | 67.3281717341 |
| 275.92402821 |  21.77034249 |  3.85 | I/239/hip_main |   5 |  618.841 |  171.805 |     53698.3 | 275.943322841 |   21.7797546771 |  1.44254318162 |         149078.621689 |             546.215493474 | 10.6758134546 | 0.00397537758068 | 66.3153716819 |
| 277.39879328 |  23.86620645 |  5.87 | I/239/hip_main |  87 |  610.731 |  77.1049 |     8515.54 | 277.408610071 |     23.85435354 |  1.30944122093 |         23269.2118997 |              413.80796883 | 8.65922921878 |  0.0192950946562 | 68.7899435505 |
| 278.19227861 |  23.61677633 |  5.88 | I/239/hip_main |  68 |  581.928 |   72.276 |     9341.19 | 278.205113792 |   23.6065890214 |   1.2774936264 |         22901.7712056 |             413.572029492 | 8.64194771163 |  0.0195934911746 | 68.9957630688 |
| 278.87664511 |  23.60552870 |  5.62 | I/239/hip_main |  55 |  560.855 |  61.2518 |     11190.5 | 278.886923846 |    23.592204575 |  1.30626579961 |         29498.1637563 |             421.736114059 | 8.91676248812 |  0.0155122768839 |  69.323111342 |
| 279.39981039 |  -0.30942411 |  5.76 | I/239/hip_main |  50 |  116.998 |  848.751 |     7813.68 | 279.425102546 | -0.318116329955 |  1.49088938498 |         23171.4882816 |             428.598157939 | 8.65465985499 |  0.0200690173939 | 47.4008237416 |
| 281.41554660 |  20.54712356 |  4.19 | I/239/hip_main |  13 |  426.782 |  120.127 |     33848.8 | 281.437866286 |   20.5385915157 |  1.57291627963 |         109169.541862 |             507.895864601 | 10.3375287519 | 0.00504780915713 | 67.7518572452 |
| 283.06846943 |  21.42516648 |  5.43 | I/239/hip_main |  78 |   392.09 |  61.8555 |     8878.53 | 283.074920542 |   21.4013467146 |  1.66685468439 |           36705.96841 |             431.121541479 | 9.15411674879 |  0.0127436188927 | 69.1484453737 |
